run_id,zip_name,receivedAt,payload_timestamp,topic,reference_name,associated_lane,associated_zone,associated_sensor,trigger_output_index,trigger_index,container_field
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:40+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:53,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:41+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:54,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:42+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:55,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
0048,Training Data 1.zip,2024-01-31 11:27:56,2024-01-31T16:28:43+00:00,traffic-triggers-output,,,,,0,0,trigger_outputs
